,feedback,patch_length,unique_participant,prior,context,RT,RL,trial_num,probed_trial,feedback_manipulation_type,date,trials_since_last_probe
43161,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,332.82813,,42.0,False,0,2017-12-28 13:29:00,7.0
43162,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,549.58948,,43.0,False,0,2017-12-28 13:29:00,8.0
43163,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,391.21561,,44.0,False,0,2017-12-28 13:29:00,9.0
43171,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,591.21613,,52.0,False,0,2017-12-28 13:29:00,2.0
43172,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,399.58362,,53.0,False,0,2017-12-28 13:29:00,3.0
43173,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,341.26889,,54.0,False,0,2017-12-28 13:29:00,4.0
43174,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,474.54413,,55.0,False,0,2017-12-28 13:29:00,5.0
43175,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,415.92786,,56.0,False,0,2017-12-28 13:29:00,6.0
43176,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,599.59259,,57.0,False,0,2017-12-28 13:29:00,7.0
43177,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,432.9259,,58.0,False,0,2017-12-28 13:29:00,8.0
43178,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,399.51721,,59.0,False,0,2017-12-28 13:29:00,9.0
43179,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,391.21228,,60.0,False,0,2017-12-28 13:29:00,10.0
43180,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,,,61.0,False,0,2017-12-28 13:29:00,11.0
43181,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,407.88464,,62.0,False,0,2017-12-28 13:29:00,12.0
43182,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,424.55698,,63.0,False,0,2017-12-28 13:29:00,13.0
43183,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,399.55252,,64.0,False,0,2017-12-28 13:29:00,14.0
43184,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,332.92261,,65.0,False,0,2017-12-28 13:29:00,15.0
43187,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,391.15704,,68.0,False,0,2017-12-28 13:29:00,2.0
43188,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,749.59906,,69.0,False,0,2017-12-28 13:29:00,3.0
43189,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,399.54318,,70.0,False,0,2017-12-28 13:29:00,4.0
43190,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,373.41644,,71.0,False,0,2017-12-28 13:29:00,5.0
43191,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,374.59488,,72.0,False,0,2017-12-28 13:29:00,6.0
43192,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,641.22772,,73.0,False,0,2017-12-28 13:29:00,7.0
43193,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,441.28427,,74.0,False,0,2017-12-28 13:29:00,8.0
43194,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,599.5863,,75.0,False,0,2017-12-28 13:29:00,9.0
43195,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,690.98547,,76.0,False,0,2017-12-28 13:29:00,10.0
43198,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,424.53766,,79.0,False,0,2017-12-28 13:29:00,2.0
43201,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,391.27234,,82.0,False,0,2017-12-28 13:29:00,2.0
43202,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,482.92212,,83.0,False,0,2017-12-28 13:29:00,3.0
43203,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,332.92291,,84.0,False,0,2017-12-28 13:29:00,4.0
43204,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,741.25305,,85.0,False,0,2017-12-28 13:29:00,5.0
43205,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,382.5412,,86.0,False,0,2017-12-28 13:29:00,6.0
43206,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,366.25824,,87.0,False,0,2017-12-28 13:29:00,7.0
43207,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,341.20157,,88.0,False,0,2017-12-28 13:29:00,8.0
43208,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,399.56097,,89.0,False,0,2017-12-28 13:29:00,9.0
43211,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,432.91986,,92.0,False,0,2017-12-28 13:29:00,2.0
43212,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,366.26428,,93.0,False,0,2017-12-28 13:29:00,3.0
43213,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,341.22693,,94.0,False,0,2017-12-28 13:29:00,4.0
43214,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,341.25684,,95.0,False,0,2017-12-28 13:29:00,5.0
43215,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,632.55756,,96.0,False,0,2017-12-28 13:29:00,6.0
43216,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,482.87109,,97.0,False,0,2017-12-28 13:29:00,7.0
43217,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,649.5719,,98.0,False,0,2017-12-28 13:29:00,8.0
43218,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,457.95569,,99.0,False,0,2017-12-28 13:29:00,9.0
43219,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,424.58414,,100.0,False,0,2017-12-28 13:29:00,10.0
43222,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,391.20926,,103.0,False,0,2017-12-28 13:29:00,2.0
43223,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,599.55457,,104.0,False,0,2017-12-28 13:29:00,3.0
43227,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,507.88278,,108.0,False,0,2017-12-28 13:29:00,2.0
43228,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,,,109.0,False,0,2017-12-28 13:29:00,3.0
43229,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,482.91818,,110.0,False,0,2017-12-28 13:29:00,4.0
43230,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,440.43393,,111.0,False,0,2017-12-28 13:29:00,5.0
43231,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,457.95178,,112.0,False,0,2017-12-28 13:29:00,6.0
43232,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,391.21048,,113.0,False,0,2017-12-28 13:29:00,7.0
43233,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,349.59616,,114.0,False,0,2017-12-28 13:29:00,8.0
43238,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,549.54962,,119.0,False,0,2017-12-28 13:29:00,2.0
43239,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,441.29001,,120.0,False,0,2017-12-28 13:29:00,3.0
43240,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,348.80652,,121.0,False,0,2017-12-28 13:29:00,4.0
43241,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,524.58954,,122.0,False,0,2017-12-28 13:29:00,5.0
43242,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,374.56287,,123.0,False,0,2017-12-28 13:29:00,6.0
43243,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,299.51935,,124.0,False,0,2017-12-28 13:29:00,7.0
43244,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,291.25729,,125.0,False,0,2017-12-28 13:29:00,8.0
43245,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,690.97766,,126.0,False,0,2017-12-28 13:29:00,9.0
43246,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,482.90884,,127.0,False,0,2017-12-28 13:29:00,10.0
43247,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,399.51147,,128.0,False,0,2017-12-28 13:29:00,11.0
43248,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,432.8927,,129.0,False,0,2017-12-28 13:29:00,12.0
43249,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,357.88962,,130.0,False,0,2017-12-28 13:29:00,13.0
43250,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,490.53339,,131.0,False,0,2017-12-28 13:29:00,14.0
43251,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,716.2876,,132.0,False,0,2017-12-28 13:29:00,15.0
43252,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,399.66602,,133.0,False,0,2017-12-28 13:29:00,16.0
43253,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,366.27637,,134.0,False,0,2017-12-28 13:29:00,17.0
43254,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,391.21741,,135.0,False,0,2017-12-28 13:29:00,18.0
43255,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,390.98016,,136.0,False,0,2017-12-28 13:29:00,19.0
43256,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,391.17456,,137.0,False,0,2017-12-28 13:29:00,20.0
43257,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,391.19568,,138.0,False,0,2017-12-28 13:29:00,21.0
43258,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,432.90598,,139.0,False,0,2017-12-28 13:29:00,22.0
43259,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,649.4986,,140.0,False,0,2017-12-28 13:29:00,23.0
43260,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,407.09409,,141.0,False,0,2017-12-28 13:29:00,24.0
43266,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,632.90564,,147.0,False,0,2017-12-28 13:29:00,2.0
43267,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,574.513,,148.0,False,0,2017-12-28 13:29:00,3.0
43268,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,432.90204,,149.0,False,0,2017-12-28 13:29:00,4.0
43269,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,416.25235,,150.0,False,0,2017-12-28 13:29:00,5.0
43276,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,507.90784,,157.0,False,0,2017-12-28 13:29:00,3.0
43277,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,424.5473,,158.0,False,0,2017-12-28 13:29:00,4.0
43282,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,441.27008,,163.0,False,0,2017-12-28 13:29:00,4.0
43283,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,366.20541,,164.0,False,0,2017-12-28 13:29:00,5.0
43284,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,407.89127,,165.0,False,0,2017-12-28 13:29:00,6.0
43285,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,465.90506,,166.0,False,0,2017-12-28 13:29:00,7.0
43286,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,432.83896,,167.0,False,0,2017-12-28 13:29:00,8.0
43292,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,374.51157,,173.0,False,0,2017-12-28 13:29:00,2.0
43293,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,1.0,632.92828,,174.0,False,0,2017-12-28 13:29:00,3.0
43294,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,416.20587,,175.0,False,0,2017-12-28 13:29:00,4.0
43297,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,457.76553,,178.0,False,0,2017-12-28 13:29:00,2.0
43298,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,2.0,441.25528,,179.0,False,0,2017-12-28 13:29:00,3.0
43299,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,1.0,491.21466,,180.0,False,0,2017-12-28 13:29:00,4.0
43300,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,0.0,415.47839,,181.0,False,0,2017-12-28 13:29:00,5.0
43301,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,0.0,441.20728,,182.0,False,0,2017-12-28 13:29:00,6.0
43304,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,2.0,399.57547,,185.0,False,0,2017-12-28 13:29:00,2.0
43305,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,1.0,3.0,507.60901,,186.0,False,0,2017-12-28 13:29:00,3.0
43306,CONTROL FEEDBACK,5.0,74:2017_Dec_28_1329,0.0,3.0,466.27844,,187.0,False,0,2017-12-28 13:29:00,4.0
